"frozenset({'4316382', '139252', '4316482'})",frozenset({'5267730'}),0.89920724801812
"frozenset({'5267750', '4316382'})",frozenset({'5267730'}),0.8983890954151177
"frozenset({'4316382', '4762754'})",frozenset({'5267730'}),0.8933030646992054
"frozenset({'4316382', '139252', '8892'})",frozenset({'5267730'}),0.8850574712643678
"frozenset({'130412', '4316482', '5267730'})",frozenset({'139252'}),0.8780207134637514
"frozenset({'4316382', '4312482'})",frozenset({'5267730'}),0.8722222222222222
"frozenset({'4316382', '139252', '130412'})",frozenset({'5267730'}),0.8720430107526882
"frozenset({'4316382', '4316482'})",frozenset({'5267730'}),0.8716730038022813
"frozenset({'4316382', '4316482', '5267730'})",frozenset({'139252'}),0.8658669574700109
"frozenset({'4316382', '134912'})",frozenset({'5267730'}),0.861111111111111
"frozenset({'134912', '4316482'})",frozenset({'139252'}),0.8599537037037036
"frozenset({'139252', '4316442'})",frozenset({'5267730'}),0.8561872909698997
"frozenset({'4316482', '102252'})",frozenset({'139252'}),0.8558030480656507
"frozenset({'4316382', '8892'})",frozenset({'5267730'}),0.8541666666666666
"frozenset({'4316382', '134932'})",frozenset({'5267730'}),0.8539215686274509
"frozenset({'4316382', '139252'})",frozenset({'5267730'}),0.8520146520146521
frozenset({'1587'}),frozenset({'1586'}),0.8518099547511313
"frozenset({'4316382', '130412'})",frozenset({'5267730'}),0.8504424778761063
"frozenset({'4316382', '130412', '5267730'})",frozenset({'139252'}),0.8439125910509885
"frozenset({'139252', '4762754'})",frozenset({'5267730'}),0.841991341991342
"frozenset({'4316382', '4316482'})",frozenset({'139252'}),0.8393536121673003
"frozenset({'130412', '4316482'})",frozenset({'139252'}),0.8390804597701149
"frozenset({'4316382', '102392'})",frozenset({'5267730'}),0.8336633663366337
"frozenset({'4316482', '8892'})",frozenset({'139252'}),0.833502538071066
"frozenset({'4316482', '5267730'})",frozenset({'139252'}),0.8308181096108023
"frozenset({'4316382', '4762754'})",frozenset({'139252'}),0.8263337116912599
"frozenset({'130412', '8892', '5267730'})",frozenset({'139252'}),0.8255555555555556
"frozenset({'4316482', '102392'})",frozenset({'139252'}),0.824462061155153
"frozenset({'4762754', '5267730'})",frozenset({'4316382'}),0.8232217573221757
"frozenset({'102252', '5267730'})",frozenset({'139252'}),0.8231707317073169
"frozenset({'130412', '102252'})",frozenset({'139252'}),0.823045267489712
"frozenset({'4316382', '130412'})",frozenset({'139252'}),0.8230088495575221
"frozenset({'4316382', '134912'})",frozenset({'139252'}),0.8215811965811965
"frozenset({'4316382', '8892', '5267730'})",frozenset({'139252'}),0.8165429480381761
"frozenset({'4762754', '5267730'})",frozenset({'139252'}),0.8138075313807531
"frozenset({'4316382', '4312482'})",frozenset({'139252'}),0.8111111111111111
"frozenset({'139252', '130412', '4316482'})",frozenset({'5267730'}),0.8040042149631191
"frozenset({'8792', '5267730'})",frozenset({'139252'}),0.8037974683544304
"frozenset({'130412', '8792'})",frozenset({'139252'}),0.8021978021978021
"frozenset({'139252', '8932'})",frozenset({'5267730'}),0.7984749455337692
"frozenset({'22718131', '5267730'})",frozenset({'139252'}),0.7948226270373921
frozenset({'4316382'}),frozenset({'5267730'}),0.7947665469471524
"frozenset({'134912', '5267730'})",frozenset({'139252'}),0.7946188340807175
"frozenset({'130412', '4312482'})",frozenset({'139252'}),0.7906281156530408
"frozenset({'4316382', '8892'})",frozenset({'139252'}),0.7880434782608695
"frozenset({'139252', '4762754'})",frozenset({'4316382'}),0.7878787878787878
"frozenset({'130412', '5267730'})",frozenset({'139252'}),0.7875722543352602
"frozenset({'5267750', '139252'})",frozenset({'5267730'}),0.78743961352657
"frozenset({'130412', '134932'})",frozenset({'139252'}),0.783
"frozenset({'4762734', '5267730'})",frozenset({'139252'}),0.7821989528795812
frozenset({'21986963'}),frozenset({'5267730'}),0.779383429672447
"frozenset({'4316382', '134912'})",frozenset({'130412'}),0.7788461538461539
"frozenset({'4316482', '8892'})",frozenset({'5267730'}),0.7766497461928934
"frozenset({'4316482', '4312482'})",frozenset({'139252'}),0.7759103641456583
"frozenset({'8932', '5267730'})",frozenset({'139252'}),0.7707676130389065
"frozenset({'22718131', '4316482'})",frozenset({'139252'}),0.7704239917269907
"frozenset({'139252', '130412', '8892'})",frozenset({'5267730'}),0.7691511387163561
"frozenset({'130412', '4316482'})",frozenset({'5267730'}),0.7683465959328029
"frozenset({'22718131', '139252'})",frozenset({'5267730'}),0.768303985171455
"frozenset({'4316382', '134932'})",frozenset({'139252'}),0.7676470588235295
"frozenset({'139252', '134932'})",frozenset({'5267730'}),0.7649918962722853
"frozenset({'139252', '4762734'})",frozenset({'5267730'}),0.7645854657113613
"frozenset({'4316382', '102392'})",frozenset({'139252'}),0.7623762376237624
"frozenset({'5267750', '8892'})",frozenset({'5267730'}),0.7603305785123967
frozenset({'4316442'}),frozenset({'5267730'}),0.7596153846153846
"frozenset({'102792', '8892'})",frozenset({'102392'}),0.759467758444217
"frozenset({'139252', '4316482', '5267730'})",frozenset({'4316382'}),0.7590822179732313
"frozenset({'130412', '134912'})",frozenset({'139252'}),0.7579298831385642
"frozenset({'134912', '8892'})",frozenset({'130412'}),0.7576354679802956
frozenset({'4762754'}),frozenset({'5267730'}),0.7563291139240506
"frozenset({'4312482', '5267730'})",frozenset({'139252'}),0.7556089743589743
"frozenset({'139252', '134912'})",frozenset({'130412'}),0.7547797173732336
"frozenset({'134932', '8892'})",frozenset({'5267730'}),0.7540669856459331
"frozenset({'134932', '5267730'})",frozenset({'139252'}),0.750994431185362
"frozenset({'4316382', '5267730'})",frozenset({'139252'}),0.7508069722401549
"frozenset({'130412', '4312482'})",frozenset({'5267730'}),0.7507477567298106
"frozenset({'134932', '102392'})",frozenset({'5267730'}),0.7502392344497608
"frozenset({'139252', '4316482'})",frozenset({'5267730'}),0.748211731044349
"frozenset({'4316442', '5267730'})",frozenset({'139252'}),0.747809152872444
"frozenset({'134912', '8892'})",frozenset({'139252'}),0.747783251231527
"frozenset({'8892', '102252'})",frozenset({'139252'}),0.7461928934010152
"frozenset({'8792', '102392'})",frozenset({'102252'}),0.746177370030581
frozenset({'22503880'}),frozenset({'4316482'}),0.7461350691619202
"frozenset({'130412', '8892'})",frozenset({'139252'}),0.7459459459459459
"frozenset({'139252', '130412', '5267730'})",frozenset({'4316382'}),0.7440366972477064
"frozenset({'130412', '134932'})",frozenset({'5267730'}),0.743
"frozenset({'5267750', '4312482'})",frozenset({'5267730'}),0.7407045009784735
"frozenset({'134932', '8892'})",frozenset({'139252'}),0.7406698564593301
"frozenset({'139252', '8792'})",frozenset({'102252'}),0.7397379912663755
"frozenset({'134932', '102392'})",frozenset({'139252'}),0.7397129186602871
"frozenset({'134912', '5267730'})",frozenset({'130412'}),0.7390134529147981
frozenset({'22503880'}),frozenset({'139252'}),0.7388120423108218
"frozenset({'139252', '4312482'})",frozenset({'5267730'}),0.73671875
"frozenset({'139252', '134912'})",frozenset({'5267730'}),0.7364921030756443
"frozenset({'130412', '102392'})",frozenset({'139252'}),0.736420302760463
"frozenset({'139252', '102792'})",frozenset({'102392'}),0.7360157016683023
"frozenset({'102392', '102252'})",frozenset({'139252'}),0.7314990512333966
frozenset({'4762754'}),frozenset({'139252'}),0.7310126582278481
"frozenset({'4312482', '8892'})",frozenset({'139252'}),0.7298311444652908
"frozenset({'139252', '8892'})",frozenset({'5267730'}),0.7294520547945206
"frozenset({'139252', '4316482', '5267730'})",frozenset({'130412'}),0.7294455066921607
"frozenset({'4312482', '8892'})",frozenset({'5267730'}),0.7288930581613509
frozenset({'4316482'}),frozenset({'139252'}),0.7285044293903076
"frozenset({'4316482', '5267730'})",frozenset({'4316382'}),0.7283558379666402
"frozenset({'135652', '5267730'})",frozenset({'139252'}),0.7270087124878992
"frozenset({'5267750', '5267730'})",frozenset({'139252'}),0.7257346393588602
"frozenset({'139252', '8892', '5267730'})",frozenset({'4316382'}),0.7230046948356809
"frozenset({'134912', '5267730'})",frozenset({'4316382'}),0.7228699551569506
"frozenset({'4316482', '4312482'})",frozenset({'5267730'}),0.7217553688141923
"frozenset({'4316382', '4316482'})",frozenset({'130412'}),0.7214828897338402
"frozenset({'5997', '139252'})",frozenset({'5267730'}),0.7207977207977208
"frozenset({'102792', '5267730'})",frozenset({'139252'}),0.7180746561886051
"frozenset({'139252', '102792'})",frozenset({'5267730'}),0.7173699705593719
"frozenset({'102792', '5267730'})",frozenset({'102392'}),0.7151277013752456
"frozenset({'22718131', '4312482'})",frozenset({'139252'}),0.7137404580152672
"frozenset({'8892', '5267730'})",frozenset({'139252'}),0.7133288680509042
"frozenset({'139252', '130412'})",frozenset({'5267730'}),0.7124183006535948
"frozenset({'5267750', '4312482'})",frozenset({'139252'}),0.7123287671232876
"frozenset({'139252', '135652'})",frozenset({'5267730'}),0.7058270676691729
"frozenset({'5267750', '139252'})",frozenset({'4312482'}),0.7033816425120772
frozenset({'4316382'}),frozenset({'139252'}),0.7003591585428424
"frozenset({'139252', '130412', '5267730'})",frozenset({'4316482'}),0.7000000000000001
"frozenset({'8792', '102252'})",frozenset({'139252'}),0.6994219653179191
"frozenset({'22718131', '5267730'})",frozenset({'4312482'}),0.697986577181208
"frozenset({'139252', '8892', '5267730'})",frozenset({'130412'}),0.6976525821596244
"frozenset({'4316382', '139252', '5267730'})",frozenset({'130412'}),0.6973344797936372
frozenset({'4762754'}),frozenset({'4316382'}),0.696993670886076
"frozenset({'130412', '8892'})",frozenset({'5267730'}),0.6949806949806949
"frozenset({'22718131', '4312482'})",frozenset({'5267730'}),0.6946564885496184
"frozenset({'102392', '102252'})",frozenset({'8792'}),0.6944971537001898
"frozenset({'130412', '5267730'})",frozenset({'4316382'}),0.6943641618497111
frozenset({'8992'}),frozenset({'8892'}),0.6939890710382514
"frozenset({'4316382', '8892'})",frozenset({'130412'}),0.693840579710145
"frozenset({'22718131', '139252'})",frozenset({'4312482'}),0.6932344763670065
"frozenset({'134932', '5267730'})",frozenset({'4316382'}),0.6929196499602228
frozenset({'8772'}),frozenset({'8892'}),0.691711851278079
"frozenset({'22718131', '139252'})",frozenset({'4316482'}),0.690454124189064
"frozenset({'139252', '102252'})",frozenset({'8792'}),0.6903015484922576
"frozenset({'4316482', '5267730'})",frozenset({'130412'}),0.6902303415409056
"frozenset({'130412', '134912'})",frozenset({'5267730'}),0.6878130217028381
frozenset({'102512'}),frozenset({'102392'}),0.6875968992248062
frozenset({'22503880'}),frozenset({'5267730'}),0.6859235150528885
"frozenset({'5997', '5267730'})",frozenset({'139252'}),0.6837837837837837
"frozenset({'4316382', '139252', '5267730'})",frozenset({'4316482'}),0.6827171109200344
"frozenset({'8792', '8892'})",frozenset({'139252'}),0.6826568265682657
"frozenset({'139252', '130412', '5267730'})",frozenset({'8892'}),0.681651376146789
"frozenset({'4316382', '139252'})",frozenset({'130412'}),0.6813186813186813
"frozenset({'139252', '4316482'})",frozenset({'130412'}),0.6788268955650929
"frozenset({'4316382', '130412'})",frozenset({'8892'}),0.6778761061946903
"frozenset({'102392', '5267730'})",frozenset({'139252'}),0.6774193548387096
"frozenset({'130412', '4316482'})","frozenset({'139252', '5267730'})",0.6746242263483644
"frozenset({'5267750', '5267730'})",frozenset({'4312482'}),0.674087266251113
"frozenset({'4316382', '130412'})",frozenset({'4316482'}),0.6716814159292035
"frozenset({'5997', '5267730'})",frozenset({'102392'}),0.6711711711711712
"frozenset({'130412', '4316482'})",frozenset({'4316382'}),0.6710875331564986
frozenset({'102792'}),frozenset({'102392'}),0.6700336700336701
frozenset({'5267750'}),frozenset({'5267730'}),0.6692491060786651
frozenset({'134932'}),frozenset({'5267730'}),0.6671974522292994
frozenset({'8932'}),frozenset({'8892'}),0.6657439446366782
"frozenset({'139252', '8792'})",frozenset({'5267730'}),0.6655021834061136
frozenset({'4316442'}),frozenset({'139252'}),0.6634615384615384
"frozenset({'139252', '102392'})",frozenset({'5267730'}),0.6624161073825503
"frozenset({'4316382', '139252', '5267730'})",frozenset({'8892'}),0.6620808254514188
"frozenset({'139252', '8892'})",frozenset({'130412'}),0.6616438356164385
"frozenset({'139252', '5267730'})",frozenset({'4316382'}),0.6607954545454545
"frozenset({'130412', '102392'})",frozenset({'8892'}),0.6607301869991095
"frozenset({'139252', '102252'})",frozenset({'5267730'}),0.6601466992665036
frozenset({'130412'}),frozenset({'139252'}),0.6586310804993543
frozenset({'8932'}),frozenset({'5267730'}),0.6581314878892733
frozenset({'102252'}),frozenset({'139252'}),0.6561497326203208
frozenset({'4316482'}),frozenset({'5267730'}),0.6560708702449193
"frozenset({'130412', '102392'})",frozenset({'5267730'}),0.6553873552983082
"frozenset({'5267750', '5267730'})",frozenset({'8892'}),0.6553873552983082
frozenset({'134932'}),frozenset({'139252'}),0.6549893842887474
frozenset({'134912'}),frozenset({'139252'}),0.6548720740337507
frozenset({'4762754'}),frozenset({'130412'}),0.6542721518987341
frozenset({'8792'}),frozenset({'102252'}),0.652478448275862
frozenset({'134912'}),frozenset({'130412'}),0.6521502449646162
"frozenset({'139252', '102252'})",frozenset({'130412'}),0.6519967400162999
"frozenset({'130412', '5267730'})",frozenset({'8892'}),0.6502890173410405
"frozenset({'139252', '4312482'})",frozenset({'4316482'}),0.6492187500000001
frozenset({'102252'}),frozenset({'8792'}),0.6475935828877005
"frozenset({'4316382', '139252'})",frozenset({'4316482'}),0.6468864468864469
"frozenset({'139252', '8792'})",frozenset({'8892'}),0.6462882096069869
frozenset({'22718131'}),frozenset({'139252'}),0.6461077844311377
"frozenset({'5267750', '5267730'})",frozenset({'4316382'}),0.6455921638468387
"frozenset({'4316382', '130412'})",frozenset({'134912'}),0.6451327433628319
"frozenset({'130412', '134912'})",frozenset({'8892'}),0.6419031719532554
"frozenset({'139252', '134912'})",frozenset({'4316382'}),0.6392352452202826
"frozenset({'139252', '8792'})",frozenset({'130412'}),0.6375545851528384
"frozenset({'4316382', '139252'})",frozenset({'8892'}),0.6373626373626374
frozenset({'78352'}),frozenset({'8892'}),0.6358732299393122
frozenset({'8932'}),frozenset({'139252'}),0.6352941176470588
frozenset({'6440'}),frozenset({'5997'}),0.6346483704974271
"frozenset({'139252', '134932'})",frozenset({'130412'}),0.6345218800648298
"frozenset({'139252', '134932'})",frozenset({'4316382'}),0.6345218800648298
frozenset({'78352'}),frozenset({'139252'}),0.6331759946055293
"frozenset({'139252', '4316482'})",frozenset({'4316382'}),0.6316165951359084
"frozenset({'8892', '5267730'})",frozenset({'4316382'}),0.6316141995981246
"frozenset({'139252', '130412'})",frozenset({'8892'}),0.6313725490196078
"frozenset({'139252', '134912'})",frozenset({'8892'}),0.6309226932668328
"frozenset({'4316482', '5267730'})","frozenset({'4316382', '139252'})",0.630659253375695
"frozenset({'4312482', '5267730'})",frozenset({'4316382'}),0.6290064102564102
"frozenset({'139252', '102252'})",frozenset({'102392'}),0.6283618581907091
"frozenset({'102392', '102792'})",frozenset({'139252'}),0.628140703517588
"frozenset({'130412', '5267730'})",frozenset({'4316482'}),0.6278901734104047
frozenset({'22718131'}),frozenset({'4312482'}),0.6275449101796406
"frozenset({'139252', '134932'})",frozenset({'8892'}),0.6272285251215559
"frozenset({'134932', '5267730'})",frozenset({'8892'}),0.6268894192521878
"frozenset({'139252', '134932'})",frozenset({'102392'}),0.626418152350081
frozenset({'4762734'}),frozenset({'139252'}),0.6250799744081894
frozenset({'5267730'}),frozenset({'139252'}),0.6247781327653532
frozenset({'22718131'}),frozenset({'5267730'}),0.6245508982035928
"frozenset({'134932', '5267730'})",frozenset({'102392'}),0.6237072394590295
frozenset({'4762754'}),"frozenset({'4316382', '5267730'})",0.622626582278481
"frozenset({'4312482', '5267730'})",frozenset({'8892'}),0.6225961538461539
"frozenset({'102392', '102792'})",frozenset({'8892'}),0.6214405360134003
"frozenset({'4316382', '5267730'})",frozenset({'130412'}),0.6204002582311169
"frozenset({'139252', '130412'})",frozenset({'4316482'}),0.6202614379084967
frozenset({'22503880'}),frozenset({'130412'}),0.6200162733930025
"frozenset({'139252', '4312482'})",frozenset({'130412'}),0.61953125
"frozenset({'4312482', '5267730'})",frozenset({'4316482'}),0.6193910256410257
"frozenset({'139252', '5267730'})",frozenset({'130412'}),0.6193181818181819
"frozenset({'139252', '134912'})",frozenset({'4316482'}),0.6176226101413134
frozenset({'78512'}),frozenset({'8892'}),0.617439120188531
frozenset({'7452'}),frozenset({'78552'}),0.6174043510877719
frozenset({'8792'}),frozenset({'139252'}),0.6169181034482759
frozenset({'5267750'}),frozenset({'139252'}),0.6168057210965435
"frozenset({'139252', '8892'})",frozenset({'102392'}),0.6157534246575344
frozenset({'4762754'}),"frozenset({'139252', '5267730'})",0.615506329113924
"frozenset({'5997', '102392'})",frozenset({'5267730'}),0.6146864686468647
"frozenset({'4316482', '5267730'})",frozenset({'4312482'}),0.613979348689436
frozenset({'139252'}),frozenset({'5267730'}),0.6138821067317755
frozenset({'8752'}),frozenset({'8892'}),0.6130483689538808
"frozenset({'102392', '8892'})",frozenset({'139252'}),0.6119809394145678
"frozenset({'102392', '5267730'})",frozenset({'8892'}),0.6115305422100205
frozenset({'4762734'}),frozenset({'5267730'}),0.6110044785668586
"frozenset({'102392', '102792'})",frozenset({'5267730'}),0.609715242881072
frozenset({'5267750'}),frozenset({'4312482'}),0.6090584028605482
"frozenset({'4316382', '5267730'})",frozenset({'8892'}),0.6087798579728857
"frozenset({'130412', '134912'})",frozenset({'4316382'}),0.6085141903171954
frozenset({'8812'}),frozenset({'102392'}),0.6080321285140562
"frozenset({'139252', '130412'})",frozenset({'4316382'}),0.6078431372549019
"frozenset({'139252', '4312482'})",frozenset({'8892'}),0.6078125
"frozenset({'4316482', '5267730'})",frozenset({'8892'}),0.607625099285147
frozenset({'24097891'}),frozenset({'5267730'}),0.6070199587061254
frozenset({'134912'}),frozenset({'5267730'}),0.6069678824169842
"frozenset({'4312482', '5267730'})",frozenset({'5267750'}),0.6065705128205129
"frozenset({'102392', '8892'})",frozenset({'5267730'}),0.6065350578624915
frozenset({'22503880'}),frozenset({'22718131'}),0.6061838893409276
"frozenset({'4316482', '5267730'})","frozenset({'139252', '130412'})",0.6060365369340747
"frozenset({'139252', '5267730'})",frozenset({'8892'}),0.6051136363636364
frozenset({'1586'}),frozenset({'1587'}),0.6048192771084338
"frozenset({'8792', '102252'})",frozenset({'102392'}),0.6044591246903386
frozenset({'8772'}),frozenset({'6301'}),0.6041828040278855
"frozenset({'4312482', '5267730'})",frozenset({'130412'}),0.6033653846153847
"frozenset({'139252', '102392'})",frozenset({'8892'}),0.6033557046979866
"frozenset({'8892', '5267730'})",frozenset({'130412'}),0.6028131279303416
frozenset({'78352'}),frozenset({'102392'}),0.6021577882670263
frozenset({'4312482'}),frozenset({'139252'}),0.6017865538316878
